tam bir fiyat performans canavari;1
fiyatina gore cok iyi bence;1
kardesime aldim gayet memnun fiyat performans urunu;1
harika kattan dustu bir kulakligim hic bir sey olmadi;1
konusmalarda etraftaki gurultuyu onlemiyor muzik film izlemek icin ideal ayrica surekli kulakta kalmasi zor rahatsiz ediyor;1
gundur kullaniyorum urunu spor yaparken asla dusmuyor genel olarak cok memnunum gundur birbiriyle eslesmesi kalkti suan kulakligi birbirine esleyemiyorum sadece sag kulakligi goruyor digeri calismiyor bir suru video izledim duzelmedi sanirim iade edecegim;1
s kalitesi oyle cok iyi degil baglanti noktasinda biraz gecikmeler oluyor ozellikle bass arayanlar biraz uzulebilir fiyatina gore normal;0
eger kulaktiktan muzik dinleyecekseniz s kalitesi yeterli telefon gorusmesi yapacaksaniz oldukca yetersiz;1
s tatmin edici malzeme kalitesi;1
tam olarak eh iste diyecegim bi cok is gormez;1
guzel bekledigimden iyi;1
guzel;1
s duzeyi cok;1
gelen kulaklik airdots degil earbuds tu sesi disariya veriyor dokumatik degil;1
cizirti sikintisi var pek onermiyorum;1
iyi olabilirdi;1
fiyata gayet iyi ancak telefondan biraz uzaklasinca s takiliyor geriden geliyor;1
ilk gunler cok guzeldi muzik icin bundan iyisi samda kayisi suan beyaz isik yanip sonuyor baglanti sorunu yasiyorum oyun icin onermem s bi tik geriden geliyor;1
kullaniyoruz simdilik memnunuz bir sorun yok;1
hic almayin iyi;0
hediye paketi siparis ettim gelmedi;1
hylou gt cok iyi;1
normalde tum teknolojik alisverisimi platform uzerinden yapiyorum sahane memnundum icinde baya bi bosluk olan kucuk bi kolide geldi anlayacaginiz urunun kutusu kucuk kolinin icerisinde tak tuk saga sola savrularak geldi ikincisi kulakliklarin altinda sarj olmasini engelleme amacli plastik korumalar yoktu kutunun acilmis oldugunu dusundurdu bana ucuncusu kulakliklar kere denememe ragmen birbirine baglanmadi yapacagima dair bir fikrim yok dusuncelerim bunlar;0
mikrofonu disinda guzel;1
gunluk kullanimda benim otobusle bir yere giderken bir yerden bir yere yururken muzik dinlemek icin kullanayim derseniz fazlasiyla isinizi gorur fp olarak gayet alinir bir benim basina tizine asiri dikkat etmeyen birisiyseniz sizi uzmeyecektir olumsuz yonlerine gelirsek aramalarda cogu zaman disaridan s geliyor sesim zaman zaman karsi taraf tarafindan anlasilmiyor buna ek olarak kulaklik uzerinden sarkiyi degistirme sansinizin olmamasi bir eksi dusunuyorum yine fiyatini performansini dusunurseniz durum cok buyuk fark yaratmayacaktir not silikonlarin kucugunu takmama ragmen zaman zaman hissiyat olarak fiziken kulagimdan ciktigi oluyor durum sahsi olabilecegi icin yoruma katmiyorum;1
s kalitesi vasatin altinda baslar tizler medler cok beklentiniz olmasin kutusundan zor cikiyor tanesinin elinizden kayip dusmesi cok yuksek ihtimal surekli bluetooth kopmasi oluyor sag solda internette bol miktarda cozum onerileri var resetleme islemi bende yaramadi maalesef hala kopuyor surekli kulaginizda tutmak olmuyor agri yapiyor kutusuna koyup almak cok pratik degil bazen kutudan cikarip takana kadar arayan kisi kapatiyor dis sesi sizin sesinizden cok aliyor nedenle telefon icin kullanilabilir cok tercih etmeyin sarji cok cabuk bitiyor saat beklenti olmasin;0
cok memnunum ergonomik farkli boyutta kulak silikonu olmasi iyi ben kucuguyle rahat ediyorum cunku sadece standart olan kulakliklar rahatsiz ediyor s duzeyi kimisine gelse bana gore iyi yeterli s kalitesi son s dinlerken hic patlama yapmadi yuksek s severim mikrofonundan endiseliydim s karsi tarafa rahat gidiyor ozellikle fazla ortam sesi yoksa aylardir kullaniyorum sorunsuz;1
fiyat performans urunu kalite anlaminda bence kotu degil zaten masallah almayan kalmadi urunu bana hemen ulasti yaklasik senedir kullaniyorum s kalitesi anlaminda cok basarili degil fiyattaki bir icin cok normal telefonla konusurken disaridaki sesleri karsi tarafa cok fazla veriyor baglanma konusunda sorun yasamadim kulakligi actigimda otomatik bir sekilde hemen baglaniyor konuda cok guzel sarj konusunda bence basarili haftada sarj ediyorum genel olarak guzel;1
arkadaslar gozunuz kapali alabilirsiniz orijinal sesi cok kaliteli;1
bayramdan once aldim fahat yorum icin bayrami bekledim yakinlarimizla yuzyuze gorusemedigimiz icin telefonla arayarak bayramlarini kutladik dan fazla gorusme yapmama ragmen ev ortaminda sesler gayet netti hic sikinti yasamadim baglanti kopmasi olmadi konusmalar cok uzun olmasada toplamda baya konusmama ragmen sarji den e indi malum kosullardan dolayi disarda deneyemedim ruzgarda gurultulu ortamda sesler karisabilir muzik dinlerken s kalitesi mukemmel olmasa gayet yeterli normal kullanicilar memnun kalir s seviyesini actiginizda disardaki sesleri duymuyorsunuz kulaktaki durusu guzel kolay kolay dusmuyor tl ye alinabilecek guzel bluetooth kulaklik tavsiye ederim;1
urunun orijinalinin gelmedigini okumustum yorumlarda yuzden elime alir almaz ilk baktigim orijinallik testi oldu plastik kismin altindaki bandrollune kadar seyi tastamam urunun beklentimi fazlasiyla karsiladi hatta fiyata fazla bile gercketen fp urunu minicik kulaga tam oturuyor sarji bittiginde bile insanin kulagindan cikartasi gelmiyor sesi temiz yuksek kalitede veriyor aramalarda karsi tarafin sesisini cok iyi veriyor ayni sekilde kendi sesinizide cok iyi yolluyor mikrofunu gercekten bekledigimden cok iyi cikti telefona cok kolay baglaniyor bagladiktan sonra muzik dinlerken bir kere s bir kac milisaniyeligine gitmisti bunu sonra tekrarlamadi ilk kullanimina veriyorum bunu kutusu dahil plastigi gercekten kaliteli gorundugunden cok sik duruyor kutusu bekledigimden cok kucuk cebinize rahatlikla sigabilecek bir buyuklukte sarjina gelecek olursak ben muzik dinleyerek film izleyerek yaklasik olarak saat goturdum luk sarjla kutuyu kullanmadan sarji gercekten canavar suanlik sey yolunda aldigima cok memnunum alacak olan arkadaslarada simdiden hayirli olsun;1
geldi urunun kutusu hologram acik olarak geldifotografta gorebilirsiniz tesekkurler;1
cihaz bugun elime ulasti cok memnun kaldim guzel cihaz basi saglam veriyo tavsiye ediyorum;1
cok begendim sarj kablosu yoktu kendi sarjinizla dolum yapmalisiniz uzun sure sarji gidiyor piyasaya gore iyi fiyat;1
orijinal kutusu turkiye distributoru sanalbilisim tarafindan hologramli sekilde bantlanmis icinden turkce kullanim klavuzu cikiyor amator kullanici olarak begendigim ozellikleri muzik film izlerken gercekten cok iyi ba tizler beni memnun etti kablolu kulakligi aratmadi sesi yeterince yuksek kutusu kendisi kucuk kulaga tam oturuyor dusmuyor sarji gayet iyi tek kulaklik kullaniyorum bana gun rahat yetiyor kutuyla beraber eslestirme asiri kolay kutudan cikarip kulagima takiyorum saniye icinde eslesiyor ister tek ister cift kulaklik kulakliklarin sarji telefonda gorunuyor cok iyi olmus kulaklik takiliyken birkac saat uyuya kalmisim buna ragmen rahatsiz etmedi agri yapmadi begenmediklerim aramada mikrofon kalitesi kotu cizirtili kelimeler anlasilmayacak duzeyde degil kalabalik ortamda uzebilir aramakonusma konusunda tavsiye etmiyorum kulaklik ustundeki dugme biraz yumusak olabilirdi kutunun kapagi biraz iyi kalitede olabilirdi kutuda sarjin kadar kaldigini gosteren isik yok fiyatini hakeden bir;1
on numara be yildiz burada ailesine ayrica tesekkur ediyorum bur gunde elime ulasti;1
yaklasik bir aydir cesitli kanallardan xiaomi airdots videolari izliyorum hangisi sahte hangisi orijinal anlayabilmek icin bilgiye sahibimdemin airdotsumu teslim aldim orijinalligini onayladimses kalitesi cok tatmin edici s seviyesi ayni sekilde tatmin ediciherhangi bir telefon aldiginizda icinden cikan kulakici kulakliklarla ayni kalite s yuksekligi var diyebilirimbende general mobile gm kulakligi varvbaglanti kopmasi olur olmaz mi bilmiyorum bunun telefonun modeli kullandigi bt surumuyle alakali oldugunu dusunuyorum cunku kimisi baglanti surekli kopuyor demis kimisi sikinti olmuyor demisurun kulaga cok guzel oturuyor dusme olmuyordiyecegim su orijinal tatmin edici fiyata gorebenim almayi dusunup bir turlu cesaret edemeyen varsa gonul rahatligiyla alabilir;1
fiyatina gore cok kullanisli bir sarji bana gun dayaniyor cok problem degil tavsiye edilir;1
ayni urunu arkadasimda gorup onermesiyle bende torima adli saticidan siparis verdim elime ulastiginda yaninda sarj kablosu hediyesi orjinal olduguna dair bir kagitla geldi arkadasimin kulakligi benimki farkliydi kutu icinde kalin kitapcik yok benim kulaklik redmi logolu iken arkadasimin mi logoluydu internetten arastirdigimda bana gelen kulakligin cin surumu oldugunu anladim donanim olarak hicbir farki yok cin surumunde redmi logolu airdots global surumde mi logolu earbuds geciyormus orijinal puan kirdigim nokta bana gelen urunun sol kulakligindaki tus biraz gevsek kulakta hareket halindeyken pit pit s yapiyor sag kulaklikta oyle bir sorun yok muzik dinlerken sesi duymuyorsunuz zaten s konusunda s seviyesi oldukca yuksek son seste kulaklarimi acitti oyle diyim s temiz tiz agirlikli baslar biraz sonuk kalmis eski kulakligim ba kulakligiydi onunla kiyaslandiginda yinede idare eder derecede basi var ben sorunu ekolayzir kullanarak cozdum benim deneyimlediklerim bunlar alacak arkadaslara yorumum umarim yarali olur;1
sabah elime gecti butun gun boyunca yogun bir sekilde kullandim oncelikle sunu soylemeliyim fiyata kesinlikle mukemmel dusunmeden alabilirsiniz urunu muzik video oyundan ziyade telefon gorusmesi yapmak icin aldim gun icinde onlarca telefon gorusmesi yaptim hepside son derece kaliteliydi karsi tarafin sesi bana benim sesim karsi tarafa sikintisiz bir sekilde ulasti gorusmelerimin hepsini kapali magaza ortaminda yaptim arkada magazanin muzigi magaza icerisindeki insanlarin ugultusu vardi buna ragmen karsi taraftaki insanlardan sesimi duyamadiklarina dair bir sikayet almadim denemek icin muzik video actim sesi son derece guclu yeterli tabi tllik bose kulakustu kulakliklarla kiyaslamamak gerek elma armut;1
elime gec ulasmasi disinda bir sorun olmadi sadece sol kulaklik icinde birsey oynuyor s geliyor hosuma gitmedi acikcasi fiyat a gore basarili bir kulaklik;1
kargo biraz yavas onemli degil donem icin paketleme gayet guzel orijinal yorumlarda hediye usb kablosu cikiyor diyenler var bende cikmadi onemli degil zaten ben urunu isteyerek aldim sonucta sarji gayet uzun sure gidiyor gunde bitirebildim ben s kalitesi olarak tiz sesler agirlikta ba neredeyse yok yuzden ekolayzer programina ihtiyac var benim cokta tercihim degil ba sesler biraz olsa iyi olabilirdi onun disinsa tasarimi gayet sik tek kulaklik olarak aracta kullanabilirsiniz android iosta denedim ikisindede hizli baglaniyor kararsiz kalanlara tavsiye edilir fiyata bukadar iyisi zaten mumkun degil;1
urunun sahsi gorusum olumsuz yanlari oyunu bluetooth kulaklik acarsaniz oyunun sesi gecikmeli geliyor gorusme yapar iken sokaktacaddede gurultulu bir yerdeyseniz kalite dusuyor kullanim kilavuzunun sadece turkce olmamasi olumlu yanlari fiyat performans durmunun gayet iyi olmasi muzikleri rahatlikla dinleyebiliyorsunuz kutu kulaklik sarj surelerinin ideal olmasi hakkinda genel gorusum gayet basic bir sekilde kullanilabilecek bir oldugu disaridayken sizi arayan oldugunda rahatlikla gorusebileceginiz gorusme kalitesinden asiri bir beklenti beklememeli olacaginiz muzik dinlemesi keyifliminimalhos bir alet satin alacaklara gule gule kullanin diyorum;1
turkce kullanma kilavuzu cikmasi il garantisinin olmasi cok guzel ben once turkcell bayisinden kizima redmi airdots aldim memnun kaldigi icin bunu ayni marka ayni model ucuz buldugum icin siparis ettim gelen mi earbuds cikti aralarinda cok buyuk bir fark oldugunu dusunmuyorum s kalitesi guzel sorunsuz sarj oluyor saat kadar sarji dayaniyor bunlar cok iyi ancak telefondan metre uzaga gittiginiz zaman bluetootha kopmalar meydana geliyor telefonu cantanizda cebinizde yahut fazla metreye kadar yakin mesafede elinize almadan cok rahat telefon konusmasi yapabiliyor muzik dinleyebiliyorsunuz yuruyuste muzik dinlerken anlik saniyelik durmalar oluyor cok sikinti degil kabloluya gore cok buyuk rahatlik tek sebepten bile aldigim icin mutluyum;1
iki gun oldu geleli simdilik sorunsuz calisiyor insallah boyle devam eder s iletimi falan super;1
orijinal geldi oldukcada guzel tam bir fiyat performans urunu;1
s kalitesi iyi pil suresi konusunda sorun yasamadim iyi takinca kulakta durusunda sorun yasamadim tek sevmedigim samsung tv baglanti yapinca tv s kesiyor bazen tv icin kullanirim diyenler dikkat;1
tam istedigim orjinal kargo teslimat zamaninda tavsiye ederim;1
fiyatina gore s kalitesi gayet normal mikrofonu sadece kapali sessiz biryerde iyi disarda iyi performans vermiyebiliyor;1
hizli kargo hizli teslimat orijinal cesitli sitelerden kontrol ettim gercekten fiyatina gore cok cok iyi kesinlikle almanizi tavsiye ederim;1
kulaklik tasarimi guzel ergonomik kulagi rahatsiz etmiyor sesi kalitesi siddeti gayet iyi tek sikinti sarj kablosu cikmadi icinden;1
ayni urunden aldim arkadasima haftada birkac kosarken kullaniyorum evde ipad oldukca memnunum pil omru s kalitesi basarili ayrica carsamba verdigim siparis persembe elimdeydi tereddutsuz alabilirsiniz sessiz ortamlarda telefon gorusmesi oldukca basarili;1
orjinal geldi fiyati gayet makul almak isteyenler icin tavsiye ederim;1
siparis ettikten sonraki gun elime ulasti fiyat performans olarak harika kullanisli bir hizli kargo;1
hepsiburada dan cuma siparis verdim pazartesi teslimi yapildi deneme sansim oldu kulaklik sizi sinemada film izliyor havasina sokuyor bir nebze olsa benim arada sirada kullanacaklar icin oldukca yeterli;1
gun sonra ulasti bana fiyatina gore asiri iyi basslari tatmin edici bence;1
yildizi saatle beraber calisinca cizirti yapiyor ondan kirdim yoksa iyi tane vardi bozuk geldi dieri sorunsuz paraya iyisi hepsini denedim almadigim kalmadi bunu almanizi tavsiye ederim birde kulaklikta kopma oluyorsa bozuktur iadeye verin direk normalde hic bir kopma olmuyor sarjida uzun gidiyor yorumlara bakin oyle alin;1
cok tesekkur ederim hepsiburada sahsen ben sahte gelebilir korkuyordum hepsiburadaya guvendigim icin siperis ettim bana guvenilir oldugunu orjinal yollayarak bir kere kanitlamis oldu sik guzel kolay esleniyor xiaomi kalitesini gosteriyor tavsiye ederim;1
biraz tereddutlu vermistim siparisi urunu aldigimda orjinal oldugunu anladim cok sevindim tesekkur ederim;1
s kalitesi gayet iyi yeterli ara ara pit pit kesinti baglandigi cihazin neti yavas olunca oluyor yoksa baska s kesintisi gormedim alinabilir;1
paketleme disinda hersey cok iyi gelen orijinal tesekkurler hepsiburada;1
kulaklik cok iyi tek kulaklik olarak ta kullanilabilir ben calisan biriyim sabah tek kullandigim kulaklik sarji oldu cok guzel gunde elime ulasti hepsiburada satici oldugu icin oradan tercih ediyorum sorunsuz;1
gercekten guzel bass konusunda hicbir kablosuz kulakliktan jbl bangir bangir bekliyemezsiniz sarji tahminen bucuk saat surdu kutunun sarjini test etmedim galiba bi kere sarj eder heralde urunun sesi gayet guzel yuksek sesli bass konusunda s muhendisi degilseniz gayet guzel sikinti etmeyin tek sorun sesi cok actiginizda s disariya gidiyor;1
ben torima saticisindan aldim orijinal geldi icerisine orijinal oldugunu belli eden detaylari kagita yazip koymuslar cok memnun kaldim tavsiye ederim;1
mukemmel uzun kullanim sonucu kulakliklarin miknatislari gucsuzlesiyor bir sarj kutusunun matligi giderek azaliyor;1
fiyat performans urunu;1
cok cok efsane bir saticiya tesekkurler orjinal icin;1
ihtiyaci karsiliyor yeteri kadar iyi fazlasi beklenmemeli;1
harika param olsun takim alicam;1
gayet iyi guzel s veriyor hicbir sorunu yok urunun yaninda sarj icin gerekli usb kablosu gonderilmemis yuzden lik degeri var;1
guzel begendim;1
teslimat orjinalligi konusunda;1
mukemmel s kalitesi;1
kesinlikle s kalitesi ucretin uzerinde onemlisi sarj kutusu kucuk cepte tanisabiliyor kulaga guzel oturuyor;1
hizli gonderi icin tesekurler urunler super;1
zamaninda geldi guzel tesekkurler;1
sey guzel kulakliklarin icindeki bataryalar sabitlenmedigi icin kafami saga sola cevirdigimde yuksek bir carpma sesi geliyor;1
kalite olarak cok guzel s kalitesi yalitimi cok iyi fiyatida uygun sadece suya tere dayanikli olmasi iyi olurdu kutu kucuk cakmak cebine giriyor bence guzel bi tavsiye ederim;1
orijinal seyinden cok memnun kaldim kargo ertesi gun geldi asiri hizliydi;1
hicbir sorunu yok gayet saglam anlamda cok iyi bir kulaklik;1
fp urunu tavsiye ederim hizli kargo iyi malzeme tek sikinti anladigim kadariyla telefon gorusmesinde karsi tarafa dis seslerde benim sesim net gidiyor;1
guzel fiyat performans olarak cok ideal sarj suresi kullanim olarak cok ideal sarj kablosu yoktu paket icerigine bakarak alin bir suru sarj kablosu aradim;1
gayet iyi gayet;1
eslestirmek icin biraz zorlandim s kalitesi muzik konusmada cok basarili ancak motosiklet kullanip kask ici kullanacaksaniz dusunmeyin;1
fiyatina gore cok guzelbekledigim gibitavsiye ederimpaketleme hizli kargo icin tesekkurler;1
almadan once cok suphelerim vardi begenmeyecegimi dusunuyordumfiyatina gore cok kaliteli bir almanizi tavsiye ederim;1
gayet iyi;1
cok basarili;1
cok guz kargo cok hizli tavsiye ediyorum;1
cok memnunum kargo falan hizli geldi;1
alinabilir gayet guzel bir;1
cok kullanisli bir;1
cok guzel;1
super basarili;1
hizli gonderi kusursuz xiaomi;1
cok guzel;1
fp cok iyi;1
guzel;1
fiyatinin karsiligi bir;1
basarili;1
cok memnunummmm;1
harika bir indirde yakalamisken kacirmak olmazdi;1
iyi kaliteli kullanisli;1
su anda calistigim is yeirinde deniyorum cok basariliherhangi bir kopma yasamadim cekis mesafesi bayan iyi nece alinabilir;1
calisiyor s kalitesi fiyatina gore iyi paketten sarj kablosu cikmadi;1
urunden hic memnun kalmadik sarj tutmuyor bataryasi full dolu gosteriyor aniden sifirliyor hic randiman alamadik;1
kulaklik s kalitesi guzel tek problemi kulaklikla konusurken karsi tarafa sesinizin gitmesi;1
urune puan hepsijet olayi bozuyor bir hevesle aldiginiz size gelene kadar hevesiniz kacabilir;1
s kalitesi oyle cok iyi degil baglanti noktasinda biraz gecikmeler oluyor ozellikle bass arayanlar biraz uzulebilir fiyatina gore normal;0
fiyatina gore iyi s kalitesi uzerinden;1
konusmalarda etraftaki gurultuyu onlemiyor muzik film izlemek icin ideal ayrica surekli kulakta kalmasi zor rahatsiz ediyor;1
gun sonra sol kulaklik sesi kisildi sag normal;1
gundur kullaniyorum urunu spor yaparken asla dusmuyor genel olarak cok memnunum gundur birbiriyle eslesmesi kalkti suan kulakligi birbirine esleyemiyorum sadece sag kulakligi goruyor digeri calismiyor bir suru video izledim duzelmedi sanirim iade edecegim;1
cok iyi degil arada kopmalar oluyor sarj suresi;1
kargo tam zamaninda mukemmel olsun;1
surekli kopma oluyor tavsiye etmem;0
dis sesten cok etkileniyor;0
urunun tek kulakligi s problemi var s cok dusuk geliyor maalesef;0
tum dis sesi karsi tarafa gonderiyor cok kotu sakin almayin cop oluyor;0
cok kotu duzgun s gelmiyor ilk hafta cok iyidi sonra bozludu;0
kesinlikle tavsiye etmiyorum benim icin burda bitmistir ilgisiz musteri memnuniyeti sifir;0
ilk baslarda cok guzel iyiki almisim diyorsunuz biraz kullaninca sesler kesik kesik geliyor;0
cok kalitesiz sesi cok ciliz geliyor telefonda karsi taraf dediklerinizi anlamiyor bence paranizi heba etmeyin;0
urunu begenmedim;0
orjinal internetteki karsilastirmalardan kontrol ettim telefon sarjdayken muzik dinlemek bilgisayardan film izlemek icin cok iyi s kalitesi sahane disari s vermiyor ayrica dis dunyadan sizi soyutluyor disardan s almiyor dis s filtrelemesi yok disardaki sesleri cok fazla iletiyor telefon konusmasinda bilgisayara telefona baglamakta zorlanmadim sarji oldukca uzun gidiyor telefondan olabildigince uzaklasiyorum evde hala cekmeye devam ediyor amacim muzik dinlemek film izlemekti cok fazla memnunum;1
yaklasik aydir kullaniyorum kulakliklar kulaga tam oturuyorkulak boyutuna gore pedler cikiyor baslari iyi almaniza yardimci oluyor kulakliklar hicbir sekilde dusmedi spor yaparken cok rahatlarhafif yagmurlu havada kullandim sorun olmadi s kalitesi baslari gayet yeterli telefon gorusmesi yapabiliyorsunuz ancak ozellikle dis mekanda karsi taraf sesinizi duyamamaktan sikayetci ben amacla kullanmadigim icin sorun olmadi;1
tek kelime efsane hic bir sorun olmadi hepsiburada saticisindan almanizi oneririm;1
xiaomi hybrid pro hd kulakliklari kullaniyordum otobuste kablo dolanmasindan kurtulmak icin satin aldim basta s kalitesi cok kotu geldiyse kulaga iyi oturtmakla cok alakasi oldugunu farkettim kulaginizin icinde fotograflardaki durmuyorsa biraz dondurmeniz farkli uc aparati kullanmaniz gerekiyor olabilir ayrica hicbir kulaklik birbirinin aynisi sesi vermiyor alisinca yeni alistiginiz iyi eskiden alistiginiz kotu gelmeye basliyor baglanti olarak hicbir kesilme birisinden s gelip digerinden gelmeme problemi yasamadim kutudan ayni anda cikarinca aninda baglaniyor sorunsuz kullaniliyor kutuya geri takinca baglanti kesiliyor kutusunun malzeme kalitesi iyi uc aparatlari agir plastik kokuyor zamanla kokunun gececegini dusunuyorum iki kulakligin ustunde kutusundayken sarj oldugunu gosteren bir led var sarj kutusunun ustunde mikrousb baglantisini yaptiginizda kutunun sarj oldugunu gosteregen led var;1
turkce kullanma kilavuzu cikmasi il garantisinin olmasi cok guzel ben once turkcell bayisinden kizima redmi airdots aldim memnun kaldigi icin bunu ayni marka ayni model ucuz buldugum icin siparis ettim gelen mi earbuds cikti aralarinda cok buyuk bir fark oldugunu dusunmuyorum s kalitesi guzel sorunsuz sarj oluyor saat kadar sarji dayaniyor bunlar cok iyi ancak telefondan metre uzaga gittiginiz zaman bluetootha kopmalar meydana geliyor telefonu cantanizda cebinizde yahut fazla metreye kadar yakin mesafede elinize almadan cok rahat telefon konusmasi yapabiliyor muzik dinleyebiliyorsunuz yuruyuste muzik dinlerken anlik saniyelik durmalar oluyor cok sikinti degil kabloluya gore cok buyuk rahatlik tek sebepten bile aldigim icin mutluyum;1
yaklasik saat once elime ulasti beat sennheiser kullanmis birisi olarak kesinlikle basarili bir basslar tizler tatminkar dis ortamdan izolasyonu icin uzerinden verebilirim kesinti muzik dinlerken kisa kesilmeler v boyle birsey yasamadim kulaktan dusme bir sorunda yasamadim hoplayip ziplamama ragmen eslestirmesi kolay eslesme yapildiginda kutudan cikarttiginizda otomatik olarak baglaniyorandroid telefonlarda baton isimli uygulama cihazin sarjini v gorebilirsiniz arada saat araliksiz dinledim bluetoothdan kopma cikma bir sorun yasamadim kulagini cok yormus bir insan olarak ben urune uzerinden veririm umarim yararli olmustur;1
hediye pake yap dedigim boyle sacma orantili bir sey beklemiyordum onun haricinde bugun teslimat secenegi basarili bir sekilde ulasti urunler;1
alali yili geciyor onun icin objektif yorum yapabilirimbu kulaklik bluetooth kulaklikta bir devrimdirresmen kablolulardan ucuz olmasi zatenpilinden dolayi hic sikinti cekmedim neredeyse cunku kulaginiza takip saat araliksiz dinlemiyorsaniz zaten dk kutusuna koysaniz sarj oluyor kere suya dusmustur hepsinde pirince koydum duzeldi valla beklemedigim performansta resmen bozulmasini bekliyorum;1
oncelikle kutuyu actiginizda sizi kualklik karsilik cikarip telefonunuzun bluetoothunu acip direk baglayabiliyorsunuz sarji cok cabuk doluyor konuda sikinti cekmezsiniz uzun sureli kulakta durunca agirlik yapabilir sesleri cok iyi veriyor bi sure sonra baslarin kadar yogunlukta olmasi sizi rahatsiz edebilir uygun fiyatli alinabilicek iyi kulaklik budur diyorum;1
gayet guzelayni anda bunu soundliberty yi satin aldim tabiki kalite olarak soundliberty ho gosterisli duruyor bunda olmayan isikli gostergeleri falan varmalzeme kalitesi epeyce iyi s olarak ben cok bir fark goremedim kulaklikta cok guzel tam fp urunu diyebiliriz bence gonul rahatligi alinabilir tabi yazdiklarim henuz ilk kullanim degerlendirmesi ilerleyen gunlerde olur bilemem;1
oncelikle persembe aksama aldigim urunu cuma gunu teslim aldim hizli kargo icin tesekkurlerurune gelecek olursak tikaclari sayesinde metroda otobuste dis seslerden izole olabiliyorsunuz guzel s kalitesi benim icin muazzam onemli degil diyorsaniz tatmin eder telefonla konusma esnasinda sessiz ortamda herhangi bir sikinti yasamazken sesli ortamda arka plan sesinden cok saglikli gitmiyor sesiniz karsi tarafa sonuc olarak cok para vermek istemiyorum etrafin sesinden etkilenmeyeyim diyorsaniz fiyatina gore gayet guzel bir bence;1
fiyat performans acisindan guzel ancak cok onemlisi satici firma duzen grup yetkilisi snadem sarikayaya ilgi alaka iletisim degerlendirmesi halkinda samimi bilgi paylasimi samimiyeti icin cok tesekkur ediyorum satisinin urunlerinden ihtiyac duyacaginiz urunu gonul rahatligiyla temin edebileceginizi soyleye bilirim bende biraktigi imaj tamda buumarim boylesi erdemli isletmeleri cok goruruztesekkurler;1
super cok iyi cok kullanisli;1
cok cok iyi;1
s kalitesi gayet guzel mikrofon cok sesli ortamlarda maalesef islevini yerine getiremiyor sarji gayet guzel gidiyor kulakligi tek sarjda saat kadar kullanabiliyorsunuz kutusundan yaklasik kere sarj olabiliyor kutuyu sarj ettigimizde yaklasik saat kullanabilecegimizi gosteriyor saticisinin hepsiburada olmasina dikkat edin aksi takdirde replika urunlerle karsilasabilirsiniz;1
gayet kaliteli islevsel tavsiye ederim;1
urunden once xiaomi mi true wireles kullaniyordum biraz buyuk oldugu icin bunu aldim mi true wirelese gore kucuk toplu guzel tek sikinti actiginda tusa basmak gerekiyor kutudan cikar cikmaz otomatik acil cok iyi olurdu bence birde kutunun sarjini gorebilmek mechul onun icinde kutuya kucuk bir tus koysalarmis cok guzel olurmus fiyat bandina gore alinabilecekler arasinda iyilerden;1
urunu begendim sesi falan gayet guzel kargo hafif gecikti acelem yoktu zaten torima adli saticiya tesekkur etmek istiyorum diyeceksiniz urunun icinden usb kablo cikmiyor normalde onlar dusunup koymuslar benim icin bir artidir mesala oyle bir hareket dikkatimi cekti alsam yine ayni saticidan alirim azindan hizmet veriyorlar icine kullanim aciklamasi koymuslar benim icin artidir basta yapamasamda benim sorunum azindan dusunup koymuslar kisaca tesekkur ederim gayet kaliteli orjinal;1
io olarak mukemmel diyebilirim;1
kablo icin cok tesekkurler;1
gayet guzel bir gecikme yasamiyorum memnun kaldim fiyat performans urunu;1
uzun suredir kullaniyorum pubg s saniye kadar gecikiyor baslar cok iyi tavsiye ederim;1
kullanimi baglantisi kolay s kalitesi malzemesi muhtesem;1
su salgin doneminde inanilmaz hizli teslimat icin hepsiburada markasina cok tesekkurler;1
s seviyesi pil omru gercekten cok guzel ilk basta resetleme yaparak tekini kullanabilir hale getirebiliyorsunuz telefona cevap verip kulaginiza goturdugunuz anda otomatik algiliyor devreye giriyor bekledigimden iyi;1
gayet kullanisli gundur kullaniyorum orjinal duruyor emin olamayiz tabi sadece tek problemi pcde telefonda kullaniyorum gecis yaparken baglanti sorunu oluyor biraz ugrastiriyor fiyatina gore gayet guzel;1
televizyon bluetooth baglantisi icin almistim gayet iyi alacaklara tavsiye ederim;1
urunun piyasada bir suru cakmasinin olmasindan dolayi lira fazla verip xiamominin magazasindan alinmasini tavsiye ederim ayriyetten gece te verdigim siparisin sabah te subeye ulasmasi saat teslim edilmesi muazzam;1
fiyata alinabilecek iyi kulaklik hepsiburadanin kendisinden alinca orjinal geldi sizde ona dikkat edin yoksa fake olma olasiligi cok yuksek;1
urunu hepsiburada tarafindan satin aldim orjinal kaliteli oldugunu soyleyebilirim;1
saticiyi hepsiburada olarak sectim orijinal geldi konuya dikkat etmek gerekiyor kargo teslimat hizliydi guzel ancak kutusu biraz tozlu geldi;1
basarili baslar yeterli s kuvvetli ancak kutu icinden sarj kablosu cikmamasi garip geldi onun icin bir yildiz kirdim son olarak fiyatina gore guzel;1
s kalitesi cok iyi sarji hafta yetiyor bana kargonun gelmesi cok uzun surdu mikrofonu iyi olsaydi sanirim airpodsla bile kiyaslanirdi arada ucurum fiyat farki var airdot candir;1
